game,score
1,21.0
2,15.0
3,15.0
4,30.0
5,14.0
6,12.0
7,19.0
8,8.0
9,9.0
10,13.0
11,14.0
12,23.0
13,13.0
14,18.0
15,14.0
16,18.0
17,12.0
18,12.0
19,16.0
20,16.0
21,15.0
22,12.0
23,28.0
24,35.0
25,8.0
26,11.0
27,8.0
28,26.0
29,10.0
30,11.0
31,15.0
32,11.0
33,8.0
34,15.0
35,24.0
36,13.0
37,14.0
38,30.0
39,31.0
40,20.0
41,13.0
42,11.0
43,19.0
44,12.0
45,14.0
46,11.0
47,11.0
48,28.0
49,37.0
50,16.0
51,13.0
52,25.0
53,15.0
54,16.0
55,30.0
56,36.0
57,15.0
58,7.0
59,37.0
60,12.0
61,24.0
62,13.0
63,15.0
64,16.0
65,15.0
66,30.0
67,13.0
68,12.0
69,21.0
70,21.0
71,16.0
72,12.0
73,23.0
74,13.0
75,17.0
76,22.0
77,12.0
78,4.0
79,15.0
80,30.0
81,35.0
82,25.0
83,8.0
84,13.0
85,16.0
86,17.0
87,13.0
88,19.0
89,35.0
90,13.0
91,30.0
92,10.0
93,13.0
94,13.0
95,33.0
96,13.0
97,37.0
98,12.0
99,12.0
100,16.0
101,11.0
102,37.0
103,14.0
104,21.0
105,13.0
106,27.0
107,20.0
108,15.0
109,13.0
110,17.0
111,20.0
112,35.0
113,33.0
114,13.0
115,10.0
116,19.0
117,15.0
118,7.0
119,17.0
120,36.0
121,16.0
122,12.0
123,15.0
124,14.0
125,238.0
126,18.0
127,25.0
128,9.0
129,37.0
130,15.0
131,20.0
132,17.0
133,13.0
134,18.0
135,25.0
136,15.0
137,39.0
138,28.0
139,13.0
140,15.0
141,33.0
142,24.0
143,27.0
144,14.0
145,16.0
146,17.0
147,12.0
148,16.0
149,16.0
150,19.0
151,13.0
152,12.0
153,14.0
154,16.0
155,8.0
156,14.0
157,37.0
158,13.0
159,11.0
160,9.0
161,15.0
162,17.0
163,17.0
164,13.0
165,18.0
166,9.0
167,14.0
168,31.0
169,27.0
170,22.0
171,17.0
172,11.0
173,16.0
174,16.0
175,16.0
176,7.0
177,21.0
178,36.0
179,33.0
180,14.0
181,34.0
182,10.0
183,12.0
184,13.0
185,14.0
186,17.0
187,11.0
188,16.0
189,16.0
190,21.0
191,19.0
192,9.0
193,40.0
194,13.0
195,16.0
196,14.0
197,18.0
198,10.0
199,16.0
200,15.0
201,6.0
202,37.0
203,26.0
204,17.0
205,14.0
206,14.0
207,21.0
208,17.0
209,24.0
210,34.0
211,22.0
212,17.0
213,19.0
214,10.0
215,14.0
216,11.0
217,16.0
218,21.0
