% time spent exploring,episodes,mean 100 episode reward,steps
99,10,0.2,261
99,20,0.2,546
99,30,0.3,944
99,40,0.3,1268
99,50,0.3,1639
99,60,0.3,2037
99,70,0.3,2441
99,80,0.4,2935
99,90,0.3,3211
99,100,0.3,3530
99,110,0.3,3798
99,120,0.3,4103
99,130,0.3,4466
99,140,0.3,4793
99,150,0.3,5290
99,160,0.3,5638
99,170,0.4,6360
99,180,0.4,6692
99,190,0.4,7067
99,200,0.4,7339
99,210,0.4,7887
99,220,0.4,8236
99,230,0.4,8510
99,240,0.4,8912
99,250,0.4,9186
99,260,0.4,9414
99,270,0.2,9644
99,280,0.2,9896
98,290,0.2,10243
98,300,0.2,10597
98,310,0.2,10897
98,320,0.2,11149
98,330,0.2,11467
98,340,0.2,11990
98,350,0.2,12269
98,360,0.2,12672
98,370,0.3,12971
98,380,0.2,13197
98,390,0.2,13524
98,400,0.2,13798
98,410,0.2,14073
98,420,0.2,14448
98,430,0.2,14716
98,440,0.2,15240
98,450,0.2,15587
98,460,0.2,15919
98,470,0.2,16270
98,480,0.2,16498
98,490,0.3,16977
98,500,0.3,17199
98,510,0.3,17473
98,520,0.3,17852
98,530,0.3,18181
98,540,0.2,18453
98,550,0.2,18705
98,560,0.2,19055
98,570,0.2,19358
98,580,0.2,19679
98,590,0.2,19981
97,600,0.2,20235
97,610,0.2,20503
97,620,0.2,20759
97,630,0.2,21033
97,640,0.2,21340
97,650,0.2,21658
97,660,0.2,21937
97,670,0.2,22262
97,680,0.1,22490
97,690,0.1,22763
97,700,0.1,23044
97,710,0.2,23458
97,720,0.2,23761
97,730,0.2,24115
97,740,0.2,24437
97,750,0.2,24738
97,760,0.2,25174
97,770,0.3,25637
97,780,0.3,26084
97,790,0.3,26356
97,800,0.3,26661
97,810,0.3,26887
97,820,0.3,27210
97,830,0.3,27534
97,840,0.3,27881
97,850,0.3,28200
97,860,0.3,28599
97,870,0.2,28827
97,880,0.2,29125
97,890,0.2,29353
97,900,0.2,29581
97,910,0.2,29956
97,920,0.2,30228
96,930,0.2,30454
96,940,0.2,30772
96,950,0.2,31193
96,960,0.2,31475
96,970,0.2,31772
96,980,0.2,32074
96,990,0.2,32347
96,1000,0.2,32621
96,1010,0.2,32987
96,1020,0.2,33304
96,1030,0.2,33651
96,1040,0.2,33881
96,1050,0.2,34105
96,1060,0.2,34379
96,1070,0.1,34603
96,1080,0.1,34903
96,1090,0.1,35133
96,1100,0.2,35515
96,1110,0.1,35788
96,1120,0.2,36188
96,1130,0.2,36538
96,1140,0.2,36764
96,1150,0.2,37097
96,1160,0.2,37385
96,1170,0.2,37786
96,1180,0.2,38105
96,1190,0.3,38465
96,1200,0.3,38814
96,1210,0.3,39136
96,1220,0.2,39466
96,1230,0.3,39895
96,1240,0.3,40145
95,1250,0.3,40444
95,1260,0.3,40714
95,1270,0.3,41087
