game,score
1,-11.0
2,-12.0
3,-17.0
4,-13.0
5,-10.0
6,-7.0
7,-14.0
8,-9.0
9,-3.0
10,-11.0
11,-16.0
12,-4.0
13,-16.0
14,-16.0
15,-19.0
16,-12.0
17,-15.0
18,-17.0
19,-15.0
20,-19.0
21,-3.0
22,-16.0
23,-10.0
24,-16.0
25,-9.0
26,-3.0
27,-16.0
28,-14.0
29,-12.0
30,-16.0
31,-14.0
32,-8.0
33,-12.0
34,-10.0
35,1.0
36,-5.0
37,-17.0
38,-9.0
39,-13.0
40,-11.0
41,-14.0
42,-9.0
43,-17.0
44,-7.0
45,-15.0
46,-10.0
47,-15.0
48,-16.0
49,-12.0
50,-9.0
51,-15.0
52,-12.0
53,-11.0
54,-11.0
55,-15.0
56,-3.0
57,-16.0
58,-16.0
59,-1.0
60,-13.0
61,-11.0
62,-12.0
63,-8.0
64,-11.0
65,-13.0
66,-19.0
67,-8.0
68,-16.0
69,-15.0
70,-13.0
71,-17.0
72,-13.0
73,-7.0
74,-14.0
75,-11.0
76,-13.0
77,-11.0
78,-15.0
79,-13.0
80,-15.0
81,-14.0
82,-8.0
83,-14.0
84,-12.0
85,-16.0
86,-9.0
87,-8.0
88,-16.0
89,-16.0
90,-6.0
91,-9.0
92,-12.0
93,-16.0
94,-19.0
95,-12.0
96,-16.0
97,-14.0
98,-13.0
99,-19.0
100,-11.0
101,-13.0
102,-11.0
103,-16.0
104,-13.0
105,-9.0
106,-14.0
107,-10.0
108,-13.0
109,-12.0
110,-12.0
111,-9.0
112,-14.0
113,-1.0
114,-13.0
115,-10.0
116,-15.0
117,-10.0
118,-11.0
119,-14.0
120,-18.0
121,-8.0
122,-14.0
123,-10.0
124,-16.0
125,-15.0
126,3.0
127,-13.0
128,-18.0
129,-3.0
130,-18.0
131,-14.0
132,-16.0
133,-15.0
134,-11.0
135,-12.0
136,-9.0
137,-14.0
138,-13.0
139,-3.0
140,-13.0
141,-12.0
142,-11.0
143,-18.0
144,-16.0
145,-14.0
146,-11.0
147,-10.0
148,-10.0
149,-17.0
150,-13.0
151,-7.0
152,-18.0
153,-19.0
154,-16.0
155,-9.0
156,-7.0
157,-6.0
158,-11.0
159,-16.0
160,-17.0
161,-15.0
162,-3.0
163,-13.0
164,-18.0
165,-14.0
166,-13.0
167,-14.0
168,-16.0
169,-18.0
170,-15.0
171,1.0
172,-13.0
173,-13.0
174,-5.0
175,-9.0
176,-12.0
177,-13.0
178,-6.0
179,-14.0
180,-15.0
181,-14.0
182,-12.0
183,-15.0
184,-10.0
185,-10.0
186,-15.0
187,-10.0
188,-16.0
189,-19.0
190,-13.0
191,-9.0
192,-7.0
193,-10.0
194,-6.0
195,-13.0
196,-8.0
197,-15.0
198,-18.0
199,-17.0
200,-16.0
201,-14.0
202,-15.0
203,-11.0
204,-19.0
205,-17.0
206,-17.0
207,-15.0
208,-18.0
209,-9.0
210,-14.0
211,-14.0
212,-14.0
213,-12.0
214,-14.0
215,-7.0
216,-12.0
217,-4.0
218,-13.0
219,-14.0
220,-15.0
221,-9.0
222,-9.0
223,-14.0
224,-7.0
225,-13.0
226,-9.0
227,-7.0
228,-9.0
229,-13.0
230,-13.0
231,-15.0
232,-15.0
233,-14.0
234,-1.0
235,-13.0
236,-7.0
237,-11.0
238,-11.0
239,-15.0
240,-14.0
241,-12.0
242,-14.0
243,-16.0
244,-10.0
245,-8.0
246,-15.0
247,-14.0
248,-14.0
249,3.0
250,-18.0
251,-10.0
252,-4.0
253,-17.0
254,-14.0
255,-14.0
256,-11.0
257,-13.0
258,-6.0
259,-12.0
260,-14.0
261,-15.0
262,-14.0
263,-10.0
264,-13.0
265,-12.0
266,-5.0
267,-10.0
268,-6.0
269,-16.0
270,-12.0
271,-14.0
272,-15.0
273,-13.0
274,-17.0
275,-10.0
276,-12.0
277,-13.0
278,-15.0
279,-15.0
280,-15.0
281,-13.0
282,-14.0
283,-14.0
284,-13.0
285,-14.0
286,-8.0
287,-14.0
288,-15.0
289,-14.0
290,-17.0
291,-10.0
292,-11.0
293,-10.0
294,-15.0
295,-17.0
296,-16.0
297,-12.0
298,-13.0
299,-5.0
300,-11.0
301,-14.0
302,-7.0
303,-13.0
304,-7.0
305,-16.0
306,-18.0
307,-13.0
308,-19.0
309,-14.0
310,-13.0
311,-18.0
312,-6.0
313,-12.0
314,-14.0
315,-10.0
316,-12.0
317,-5.0
318,-15.0
319,-15.0
320,-12.0
321,-9.0
322,-15.0
323,-16.0
324,-12.0
325,-16.0
326,-14.0
327,-16.0
328,-8.0
329,-9.0
330,-12.0
331,-4.0
332,-16.0
333,-9.0
334,-12.0
335,-14.0
336,-16.0
337,-17.0
338,-10.0
339,-6.0
340,-15.0
341,-12.0
342,-13.0
343,-9.0
344,-9.0
345,-13.0
346,-14.0
347,-17.0
348,-11.0
349,-9.0
350,-16.0
351,-10.0
352,-15.0
353,-15.0
354,-16.0
355,-19.0
356,-15.0
357,-12.0
358,-15.0
359,-15.0
360,-14.0
361,-10.0
362,-15.0
363,-19.0
364,-8.0
365,-14.0
366,-18.0
367,-15.0
368,-13.0
369,-19.0
370,-16.0
371,-14.0
372,-12.0
373,-16.0
374,-7.0
375,-18.0
376,-15.0
377,-19.0
378,-17.0
379,-13.0
380,-13.0
381,-4.0
382,-19.0
383,-10.0
384,-13.0
385,-13.0
386,-13.0
387,-11.0
388,-14.0
389,-7.0
390,-16.0
391,-10.0
392,-16.0
393,-12.0
394,-8.0
395,-4.0
396,-11.0
397,-8.0
398,-11.0
399,-16.0
400,-15.0
401,-10.0
402,-12.0
403,-13.0
404,-15.0
405,-19.0
406,-14.0
407,-15.0
408,-15.0
409,-10.0
410,-16.0
411,-14.0
412,-18.0
413,-17.0
414,-17.0
415,-17.0
416,-14.0
417,-18.0
418,-5.0
419,-10.0
420,-17.0
421,-11.0
422,-10.0
423,-18.0
424,-9.0
425,-9.0
426,-14.0
427,-12.0
428,-9.0
429,-13.0
430,-8.0
431,-5.0
432,-14.0
433,-16.0
434,-7.0
435,-9.0
436,-9.0
437,-19.0
438,-9.0
439,-15.0
440,-13.0
441,-20.0
442,-17.0
443,-11.0
444,-19.0
445,-15.0
446,-14.0
447,-16.0
448,-10.0
449,-13.0
450,-9.0
451,-14.0
452,-11.0
453,-13.0
454,-8.0
455,-15.0
456,-18.0
457,-17.0
458,-16.0
459,-13.0
460,-12.0
461,-18.0
462,-8.0
463,-9.0
464,-17.0
465,-11.0
466,-9.0
467,-14.0
468,-1.0
469,-8.0
470,-12.0
471,-13.0
472,-8.0
473,-8.0
474,-15.0
475,-6.0
476,-18.0
477,-9.0
478,-13.0
479,-13.0
480,-11.0
481,-11.0
482,-14.0
483,-16.0
484,-7.0
485,-14.0
486,-3.0
487,-14.0
488,-11.0
489,-12.0
490,-18.0
491,-10.0
492,-17.0
493,-14.0
494,-14.0
495,-13.0
496,-13.0
497,-3.0
498,-8.0
499,-14.0
500,-16.0
501,-10.0
502,-15.0
503,-13.0
504,-11.0
505,-19.0
506,-12.0
507,-15.0
508,-16.0
509,-17.0
510,-5.0
511,-11.0
512,-7.0
513,-12.0
514,-16.0
515,-15.0
516,-16.0
517,-14.0
518,-17.0
519,-6.0
520,-14.0
521,-14.0
522,-14.0
523,-13.0
524,-12.0
525,-17.0
526,-16.0
527,-13.0
528,-8.0
529,-3.0
530,-12.0
531,-12.0
532,-15.0
533,-17.0
534,-14.0
535,-17.0
536,-11.0
537,-11.0
538,-12.0
539,-14.0
540,-11.0
541,-15.0
542,-17.0
543,-12.0
544,-12.0
545,-9.0
546,-4.0
547,-9.0
548,1.0
549,-8.0
550,-11.0
551,-11.0
552,-13.0
553,-15.0
554,-17.0
555,-5.0
556,-8.0
557,-12.0
558,-13.0
559,-9.0
560,-12.0
561,-15.0
562,-1.0
563,-19.0
564,-8.0
565,-19.0
566,-12.0
567,-11.0
568,-14.0
569,-13.0
570,-13.0
571,-14.0
572,-14.0
573,-10.0
574,-15.0
575,-9.0
576,-11.0
577,-19.0
578,-19.0
579,-16.0
580,-12.0
581,-13.0
582,-14.0
583,-10.0
584,-6.0
585,-17.0
586,-19.0
587,-17.0
588,-15.0
589,-13.0
590,-19.0
591,-12.0
592,-9.0
593,-10.0
594,3.0
595,-12.0
596,-11.0
597,-13.0
598,-6.0
599,-14.0
600,-14.0
601,-8.0
602,-12.0
603,-10.0
604,-9.0
605,-18.0
606,-9.0
607,-18.0
608,-16.0
609,-18.0
610,-9.0
611,-18.0
612,-10.0
613,-18.0
614,-15.0
615,-17.0
616,1.0
617,-16.0
618,-17.0
619,-16.0
620,-13.0
621,-9.0
622,-11.0
623,-13.0
624,-14.0
625,-16.0
626,-18.0
627,-9.0
628,-12.0
629,-14.0
630,-15.0
631,-4.0
632,-14.0
633,-11.0
634,-12.0
635,-13.0
636,-16.0
637,-15.0
638,-15.0
639,-5.0
640,-5.0
641,-16.0
642,-11.0
643,-4.0
644,-14.0
645,-13.0
646,-10.0
647,-7.0
648,-14.0
649,-7.0
650,-9.0
651,-8.0
652,-10.0
653,-14.0
654,-11.0
655,-3.0
656,-8.0
657,-15.0
658,-9.0
659,-4.0
660,-20.0
661,-13.0
662,-13.0
663,-17.0
664,-7.0
665,-8.0
666,-14.0
667,-18.0
668,-9.0
669,-11.0
670,-13.0
671,-16.0
672,-12.0
673,-5.0
674,-15.0
675,-15.0
676,-10.0
677,-12.0
678,-17.0
679,-19.0
680,-14.0
681,-12.0
682,-8.0
683,-8.0
684,-10.0
685,-16.0
686,-14.0
687,-14.0
688,-11.0
689,-13.0
690,-19.0
691,-17.0
692,-17.0
693,-17.0
694,-15.0
695,-16.0
696,-14.0
697,-9.0
698,-17.0
699,-4.0
700,-19.0
701,-16.0
702,-12.0
703,-10.0
704,-15.0
705,-11.0
706,-16.0
707,-13.0
708,-13.0
709,-10.0
710,-12.0
711,-16.0
712,-8.0
713,-15.0
714,-12.0
715,-18.0
716,-14.0
717,-11.0
718,-11.0
719,-10.0
720,-10.0
721,-14.0
722,-9.0
723,-14.0
724,-16.0
725,-17.0
726,-16.0
727,-13.0
728,-16.0
729,-17.0
730,-11.0
731,-16.0
732,-11.0
733,-16.0
734,-13.0
735,-1.0
736,-11.0
737,-9.0
738,-12.0
739,-12.0
740,-13.0
741,-13.0
742,-16.0
743,-13.0
744,-16.0
745,-12.0
746,-15.0
747,-10.0
748,-18.0
749,-10.0
750,-17.0
751,-16.0
752,-17.0
753,-13.0
754,-10.0
755,-12.0
756,-14.0
757,-18.0
758,-7.0
759,-17.0
760,-12.0
761,-14.0
762,-13.0
763,-15.0
764,-13.0
765,-14.0
766,-17.0
767,-14.0
768,-15.0
769,-9.0
770,-14.0
771,-10.0
772,-18.0
773,-15.0
774,-10.0
775,-11.0
776,-16.0
777,-16.0
778,-14.0
779,-13.0
780,-7.0
781,-3.0
782,-15.0
783,-10.0
784,-15.0
785,-15.0
786,-15.0
787,-20.0
788,-13.0
789,-16.0
790,-5.0
