game,score
467,90.0
468,90.0
469,86.0
470,138.0
471,89.0
472,168.0
473,90.0
474,73.0
475,102.0
476,78.0
477,72.0
478,110.0
479,203.0
480,91.0
481,32.0
482,174.0
483,253.0
484,40.0
485,108.0
486,139.0
487,90.0
488,23.0
489,58.0
490,153.0
491,60.0
492,97.0
493,73.0
494,78.0
495,89.0
496,72.0
497,129.0
498,168.0
499,97.0
500,168.0
501,217.0
502,168.0
503,91.0
504,89.0
505,107.0
506,74.0
507,61.0
508,168.0
509,85.0
510,47.0
511,168.0
512,82.0
513,125.0
514,111.0
515,63.0
516,168.0
517,83.0
518,68.0
519,101.0
520,90.0
521,168.0
522,308.0
523,89.0
524,71.0
525,45.0
526,137.0
527,168.0
528,158.0
529,90.0
530,213.0
531,90.0
532,128.0
533,62.0
534,87.0
535,61.0
536,52.0
537,83.0
538,90.0
539,90.0
540,137.0
541,89.0
542,75.0
543,144.0
544,90.0
545,41.0
546,84.0
547,55.0
548,51.0
549,168.0
550,95.0
551,81.0
552,168.0
553,181.0
554,85.0
555,139.0
556,191.0
557,67.0
558,97.0
559,100.0
560,168.0
561,110.0
562,85.0
563,102.0
564,73.0
565,73.0
566,67.0
567,120.0
568,116.0
569,100.0
570,84.0
571,42.0
572,61.0
573,90.0
574,90.0
575,48.0
576,169.0
577,55.0
578,89.0
579,67.0
580,58.0
581,75.0
582,198.0
583,98.0
584,149.0
585,61.0
586,79.0
587,58.0
588,83.0
589,42.0
590,179.0
591,41.0
592,41.0
593,117.0
594,95.0
595,227.0
596,168.0
597,98.0
598,75.0
599,86.0
600,61.0
601,83.0
602,64.0
603,137.0
604,90.0
605,90.0
606,68.0
607,168.0
608,89.0
609,61.0
610,183.0
611,90.0
612,90.0
613,47.0
614,90.0
615,132.0
616,60.0
617,73.0
618,168.0
619,89.0
620,80.0
621,101.0
622,35.0
623,90.0
624,90.0
625,40.0
626,140.0
627,179.0
628,73.0
629,242.0
630,136.0
631,113.0
632,73.0
633,176.0
634,60.0
635,174.0
636,51.0
637,89.0
638,89.0
639,168.0
640,174.0
641,158.0
642,89.0
643,168.0
644,72.0
645,113.0
646,168.0
647,169.0
648,63.0
649,220.0
650,65.0
651,168.0
652,166.0
653,68.0
654,136.0
655,60.0
656,165.0
657,48.0
658,168.0
659,89.0
660,63.0
661,73.0
662,90.0
663,89.0
664,45.0
665,89.0
666,68.0
667,90.0
668,98.0
669,65.0
670,202.0
671,244.0
672,63.0
673,44.0
674,180.0
675,89.0
676,68.0
677,90.0
678,126.0
679,187.0
680,44.0
681,103.0
682,300.0
683,144.0
684,86.0
685,75.0
686,92.0
687,41.0
688,89.0
689,249.0
690,168.0
691,98.0
692,83.0
693,68.0
694,111.0
695,141.0
696,194.0
697,105.0
698,98.0
699,89.0
700,168.0
701,90.0
702,168.0
703,97.0
704,181.0
705,51.0
706,85.0
707,304.0
708,74.0
709,90.0
710,48.0
711,130.0
712,41.0
713,80.0
714,213.0
715,89.0
716,89.0
717,89.0
718,92.0
719,89.0
720,124.0
721,138.0
722,141.0
723,168.0
724,68.0
725,236.0
726,90.0
727,97.0
728,70.0
729,71.0
730,64.0
731,103.0
732,177.0
733,74.0
734,120.0
735,81.0
736,39.0
737,68.0
738,89.0
739,221.0
740,89.0
741,36.0
742,242.0
743,130.0
744,50.0
745,200.0
746,168.0
747,73.0
748,96.0
749,125.0
750,370.0
751,73.0
752,179.0
753,326.0
754,90.0
755,90.0
756,179.0
757,168.0
758,90.0
759,64.0
760,91.0
761,71.0
762,315.0
763,71.0
764,68.0
765,126.0
766,168.0
767,64.0
768,124.0
769,137.0
770,168.0
771,182.0
772,57.0
773,125.0
774,78.0
775,168.0
776,90.0
777,29.0
778,67.0
779,89.0
780,103.0
781,187.0
782,72.0
783,39.0
784,58.0
785,68.0
786,127.0
787,64.0
788,91.0
789,38.0
790,200.0
791,61.0
792,60.0
793,90.0
794,42.0
795,97.0
796,47.0
797,85.0
798,63.0
799,90.0
800,168.0
801,90.0
802,250.0
803,301.0
804,90.0
805,162.0
806,54.0
807,90.0
808,90.0
809,77.0
810,67.0
811,89.0
812,45.0
813,189.0
814,200.0
815,76.0
816,90.0
817,92.0
818,56.0
819,218.0
820,77.0
821,66.0
822,85.0
823,90.0
824,78.0
825,48.0
826,126.0
827,168.0
828,41.0
829,89.0
830,73.0
831,65.0
832,98.0
833,61.0
834,89.0
835,75.0
836,48.0
837,109.0
838,109.0
839,209.0
840,72.0
841,64.0
842,168.0
843,69.0
844,89.0
845,97.0
846,127.0
847,113.0
848,65.0
849,71.0
850,124.0
851,95.0
852,61.0
853,67.0
854,168.0
855,48.0
856,187.0
857,85.0
858,113.0
859,78.0
860,79.0
861,126.0
862,61.0
863,303.0
864,72.0
865,90.0
866,63.0
867,168.0
868,48.0
869,83.0
870,94.0
871,112.0
872,89.0
873,62.0
874,45.0
875,73.0
876,103.0
877,103.0
878,92.0
879,77.0
880,59.0
881,69.0
882,173.0
883,90.0
884,75.0
885,51.0
886,44.0
887,168.0
888,66.0
889,73.0
