% time spent exploring,episodes,mean 100 episode reward,steps
99,10,0.0,206
99,20,0.2,577
99,30,0.2,898
98,40,0.2,1271
98,50,0.3,1675
98,60,0.3,1988
97,70,0.3,2346
97,80,0.3,2735
97,90,0.3,3009
96,100,0.3,3349
96,110,0.3,3577
96,120,0.3,3874
95,130,0.3,4102
95,140,0.3,4485
95,150,0.2,4805
94,160,0.2,5110
94,170,0.2,5512
94,180,0.2,5796
93,190,0.2,6259
93,200,0.2,6515
93,210,0.3,6919
92,220,0.3,7269
92,230,0.3,7683
92,240,0.3,7909
91,250,0.3,8272
91,260,0.3,8699
91,270,0.3,8957
90,280,0.3,9307
90,290,0.3,9565
90,300,0.3,9883
89,310,0.2,10149
89,320,0.2,10511
89,330,0.2,10841
88,340,0.3,11256
88,350,0.3,11634
88,360,0.3,11935
87,370,0.3,12253
87,380,0.3,12651
87,390,0.3,13115
86,400,0.3,13390
86,410,0.3,13664
86,420,0.3,13962
85,430,0.3,14289
85,440,0.3,14646
85,450,0.3,15056
84,460,0.3,15282
84,470,0.3,15604
84,480,0.2,15919
83,490,0.2,16271
83,500,0.3,16650
83,510,0.3,16981
82,520,0.3,17235
82,530,0.2,17461
82,540,0.2,17782
81,550,0.2,18284
81,560,0.2,18572
81,570,0.2,18875
81,580,0.2,19159
80,590,0.2,19413
80,600,0.2,19828
80,610,0.2,20110
79,620,0.2,20511
79,630,0.3,20956
78,640,0.3,21260
78,650,0.3,21579
78,660,0.3,21851
77,670,0.3,22283
77,680,0.3,22511
77,690,0.3,22767
77,700,0.3,23219
76,710,0.3,23688
76,720,0.3,24034
75,730,0.3,24361
75,740,0.3,24591
75,750,0.3,24865
75,760,0.3,25148
74,770,0.2,25482
74,780,0.3,25816
74,790,0.3,26090
73,800,0.2,26345
73,810,0.2,26615
73,820,0.2,26968
73,830,0.2,27224
72,840,0.2,27548
72,850,0.2,27962
71,860,0.2,28388
71,870,0.2,28644
71,880,0.2,28967
70,890,0.2,29342
70,900,0.3,29721
70,910,0.3,30024
70,920,0.2,30282
69,930,0.2,30540
69,940,0.2,30839
69,950,0.2,31067
69,960,0.2,31293
68,970,0.2,31637
68,980,0.2,31865
68,990,0.2,32189
67,1000,0.1,32510
67,1010,0.1,32783
67,1020,0.1,33084
66,1030,0.2,33482
66,1040,0.2,33787
66,1050,0.2,34061
65,1060,0.2,34629
65,1070,0.2,34883
65,1080,0.2,35113
64,1090,0.2,35511
64,1100,0.2,35785
64,1110,0.2,36042
64,1120,0.2,36297
63,1130,0.2,36716
63,1140,0.3,37236
62,1150,0.3,37460
62,1160,0.2,37815
62,1170,0.3,38212
61,1180,0.3,38647
61,1190,0.3,38923
60,1200,0.4,39493
60,1210,0.4,39747
60,1220,0.4,40030
60,1230,0.4,40382
59,1240,0.4,40881
59,1250,0.4,41296
58,1260,0.4,41613
58,1270,0.4,41868
58,1280,0.3,42136
57,1290,0.3,42531
57,1300,0.3,42811
57,1310,0.3,43138
56,1320,0.3,43568
56,1330,0.3,43919
56,1340,0.3,44285
55,1350,0.3,44674
55,1360,0.3,45060
55,1370,0.3,45440
54,1380,0.4,45835
54,1390,0.3,46106
54,1400,0.3,46378
53,1410,0.3,46709
53,1420,0.3,46985
53,1430,0.3,47288
52,1440,0.3,47743
52,1450,0.3,48064
52,1460,0.3,48346
51,1470,0.3,48820
51,1480,0.3,49439
50,1490,0.4,49888
50,1500,0.4,50261
49,1510,0.4,50583
49,1520,0.4,51113
49,1530,0.4,51410
48,1540,0.4,51638
48,1550,0.4,52188
48,1560,0.4,52491
47,1570,0.5,53167
47,1580,0.4,53448
46,1590,0.4,53821
46,1600,0.4,54077
46,1610,0.4,54487
45,1620,0.3,54834
45,1630,0.4,55466
44,1640,0.4,55837
44,1650,0.4,56109
44,1660,0.4,56406
43,1670,0.3,56828
43,1680,0.3,57147
43,1690,0.3,57373
42,1700,0.3,57801
42,1710,0.3,58078
42,1720,0.3,58306
41,1730,0.2,58704
41,1740,0.3,59158
41,1750,0.3,59521
40,1760,0.3,59949
40,1770,0.3,60269
39,1780,0.3,60700
39,1790,0.4,61047
39,1800,0.4,61478
38,1810,0.4,61775
38,1820,0.4,61997
38,1830,0.4,62355
37,1840,0.4,62924
37,1850,0.4,63225
37,1860,0.3,63479
36,1870,0.3,63733
