game,score
1,4.0
2,12.0
3,12.0
4,12.0
5,4.0
6,12.0
7,4.0
8,4.0
9,13.0
10,8.0
11,15.0
12,10.0
13,4.0
14,12.0
15,4.0
16,12.0
17,11.0
18,13.0
19,14.0
20,15.0
21,10.0
22,12.0
23,12.0
24,4.0
25,13.0
26,4.0
27,6.0
28,12.0
29,13.0
30,12.0
31,13.0
32,8.0
33,4.0
34,13.0
35,13.0
36,24.0
37,12.0
38,7.0
39,12.0
40,13.0
41,8.0
42,7.0
43,12.0
44,13.0
45,13.0
46,13.0
47,13.0
48,9.0
49,12.0
50,4.0
51,4.0
52,25.0
53,21.0
54,10.0
55,9.0
56,23.0
57,7.0
58,9.0
59,8.0
60,12.0
61,13.0
62,4.0
63,4.0
64,5.0
65,7.0
66,13.0
67,9.0
68,31.0
69,4.0
70,12.0
71,13.0
72,9.0
73,11.0
74,12.0
75,7.0
76,10.0
77,12.0
78,12.0
79,4.0
80,22.0
81,32.0
82,13.0
83,11.0
84,12.0
85,9.0
86,4.0
87,13.0
88,15.0
89,13.0
90,15.0
91,13.0
92,4.0
93,12.0
94,4.0
95,12.0
96,4.0
97,10.0
98,13.0
99,12.0
100,13.0
101,12.0
102,15.0
103,8.0
104,13.0
105,12.0
106,11.0
107,15.0
108,12.0
109,15.0
110,15.0
111,8.0
112,8.0
113,10.0
114,8.0
115,8.0
116,13.0
117,11.0
118,13.0
119,4.0
120,13.0
121,14.0
122,13.0
123,8.0
124,12.0
125,15.0
126,8.0
127,12.0
128,17.0
129,14.0
130,12.0
131,12.0
132,4.0
133,4.0
134,12.0
135,12.0
136,13.0
137,12.0
138,13.0
139,12.0
140,15.0
141,14.0
142,4.0
143,11.0
144,12.0
145,9.0
146,12.0
147,4.0
148,14.0
149,13.0
150,12.0
151,13.0
152,12.0
153,10.0
154,13.0
155,13.0
156,8.0
157,4.0
158,12.0
159,13.0
160,4.0
161,13.0
162,11.0
163,10.0
164,13.0
165,8.0
166,4.0
167,14.0
168,13.0
169,8.0
170,13.0
171,20.0
172,9.0
173,12.0
174,11.0
175,8.0
176,15.0
177,13.0
178,10.0
179,4.0
180,13.0
181,10.0
182,12.0
