% time spent exploring,episodes,mean 100 episode reward,steps
1,2730,3.5,170894
1,2740,3.6,172395
1,2750,3.5,173768
1,2760,3.8,175208
1,2770,4.0,176582
1,2780,4.1,177490
1,2790,4.7,179298
1,2800,4.6,180761
1,2810,4.9,182278
1,2820,4.9,183343
1,2830,4.9,184376
1,2840,4.7,185827
1,2850,5.0,187227
1,2860,5.0,188846
1,2870,4.9,189952
1,2880,4.8,190858
1,2890,4.4,192525
1,2900,4.5,193892
1,2910,4.4,195270
1,2920,4.5,196704
1,2930,4.6,197951
1,2940,4.4,198976
1,2950,4.3,200415
1,2960,3.9,201497
1,2970,4.1,202859
1,2980,4.2,204291
1,2990,4.4,205840
1,3000,4.6,207646
1,3010,4.6,209021
1,3020,4.6,210405
1,3030,4.8,211940
1,3040,5.1,213383
1,3050,5.2,214587
1,3060,5.2,215807
1,3070,5.2,217178
1,3080,5.3,218651
1,3090,5.0,219778
1,3100,4.9,221127
1,3110,5.0,222745
1,3120,5.3,224839
1,3130,5.1,226080
1,3140,5.1,227629
1,3150,5.1,229078
1,3160,5.4,230527
1,3170,5.6,231990
1,3180,5.7,233202
1,3190,5.8,234436
1,3200,5.6,235649
1,3210,5.7,236830
1,3220,5.5,238447
1,3230,5.5,239754
1,3240,5.6,241432
1,3250,5.6,242633
1,3260,5.2,243669
1,3270,5.3,245059
1,3280,5.3,246508
1,3290,5.0,247608
1,3300,5.0,248939
1,3310,6.8,250616
1,3320,7.1,252372
1,3330,7.1,253565
1,3340,7.4,255586
1,3350,7.1,256804
1,3360,7.3,258030
1,3370,7.0,259213
1,3380,6.8,260156
1,3390,7.0,261546
1,3400,8.5,263216
1,3410,6.6,264652
1,3420,6.4,266070
1,3430,6.3,267170
1,3440,5.8,268260
1,3450,5.9,269292
1,3460,6.0,270875
1,3470,6.2,272047
1,3480,6.4,273684
1,3490,6.3,274879
1,3500,5.1,276374
1,3510,5.1,277714
1,3520,4.9,278970
1,3530,5.2,280510
1,3540,5.3,281812
1,3550,5.2,282690
1,3560,5.2,284090
1,3570,5.2,285913
1,3580,5.3,287588
