game,score
533,268.0
534,149.0
535,69.0
536,32.0
537,269.0
538,87.0
539,67.0
540,38.0
541,195.0
542,59.0
543,200.0
544,179.0
545,102.0
546,195.0
547,39.0
548,41.0
549,65.0
550,92.0
551,48.0
552,65.0
553,200.0
554,60.0
555,200.0
556,44.0
557,70.0
558,206.0
559,76.0
560,62.0
561,39.0
562,78.0
563,79.0
564,63.0
565,89.0
566,46.0
567,39.0
568,199.0
569,50.0
570,102.0
571,59.0
572,200.0
573,58.0
574,146.0
575,257.0
576,45.0
577,63.0
578,54.0
579,83.0
580,65.0
581,18.0
582,107.0
583,61.0
584,39.0
585,93.0
586,80.0
587,87.0
588,42.0
589,79.0
590,69.0
591,39.0
592,47.0
593,35.0
594,94.0
595,114.0
596,19.0
597,48.0
598,61.0
599,41.0
600,55.0
601,72.0
602,135.0
603,43.0
604,195.0
605,39.0
606,138.0
607,65.0
608,52.0
609,12.0
610,67.0
611,73.0
612,74.0
613,39.0
614,177.0
615,39.0
616,64.0
617,27.0
618,336.0
619,195.0
620,50.0
621,110.0
622,70.0
623,80.0
624,74.0
625,83.0
626,66.0
627,177.0
628,315.0
629,52.0
630,72.0
631,82.0
632,339.0
633,73.0
634,48.0
635,82.0
636,74.0
637,71.0
638,67.0
639,89.0
640,84.0
641,29.0
642,12.0
643,62.0
644,72.0
645,73.0
646,94.0
647,62.0
648,112.0
649,90.0
650,91.0
651,62.0
652,45.0
653,37.0
654,56.0
655,59.0
656,66.0
657,53.0
658,47.0
659,50.0
660,208.0
661,195.0
662,50.0
663,65.0
664,39.0
665,57.0
666,63.0
667,32.0
668,39.0
669,80.0
670,75.0
671,37.0
672,117.0
673,49.0
674,200.0
675,62.0
676,29.0
677,24.0
678,336.0
679,25.0
680,39.0
681,61.0
682,195.0
683,41.0
684,55.0
685,60.0
686,61.0
687,200.0
688,195.0
689,51.0
690,54.0
691,40.0
692,36.0
693,30.0
694,74.0
695,64.0
696,114.0
697,42.0
698,256.0
699,198.0
700,66.0
701,39.0
702,93.0
703,48.0
704,68.0
705,107.0
706,200.0
707,50.0
708,36.0
709,36.0
710,184.0
711,90.0
712,33.0
713,164.0
714,76.0
715,37.0
716,211.0
717,26.0
718,45.0
719,315.0
720,42.0
721,83.0
722,62.0
723,39.0
724,98.0
725,39.0
726,295.0
727,30.0
728,53.0
729,58.0
730,63.0
731,27.0
732,64.0
733,152.0
734,61.0
735,54.0
736,68.0
737,73.0
738,93.0
739,200.0
740,55.0
741,164.0
742,179.0
743,53.0
744,71.0
745,79.0
746,199.0
747,79.0
748,69.0
749,39.0
750,40.0
751,66.0
752,39.0
753,195.0
754,76.0
755,40.0
756,59.0
757,24.0
758,78.0
759,80.0
760,118.0
761,38.0
762,39.0
763,42.0
764,59.0
765,39.0
766,116.0
767,78.0
768,39.0
769,251.0
770,74.0
771,80.0
772,26.0
773,50.0
774,74.0
775,34.0
776,93.0
777,289.0
778,70.0
779,211.0
780,60.0
781,74.0
782,73.0
783,195.0
784,96.0
785,27.0
786,195.0
787,93.0
788,61.0
789,200.0
790,65.0
791,42.0
792,68.0
793,39.0
794,86.0
795,200.0
796,66.0
797,69.0
798,37.0
799,195.0
800,47.0
801,179.0
802,39.0
803,48.0
804,46.0
805,195.0
806,68.0
807,39.0
808,48.0
809,47.0
810,195.0
811,86.0
812,200.0
813,65.0
814,50.0
815,83.0
816,39.0
817,44.0
818,39.0
819,96.0
820,141.0
821,32.0
822,58.0
823,98.0
824,19.0
825,105.0
826,69.0
827,83.0
828,91.0
829,99.0
830,349.0
831,339.0
832,70.0
833,39.0
834,195.0
835,58.0
836,99.0
837,66.0
838,65.0
839,44.0
840,54.0
841,24.0
842,195.0
843,117.0
844,195.0
845,195.0
846,69.0
847,81.0
848,67.0
849,180.0
850,62.0
851,71.0
852,34.0
853,81.0
854,60.0
855,74.0
856,50.0
857,53.0
858,69.0
859,88.0
860,179.0
861,39.0
862,67.0
863,195.0
864,66.0
865,88.0
866,43.0
867,67.0
868,39.0
869,89.0
870,39.0
871,53.0
872,42.0
873,31.0
874,31.0
875,212.0
876,15.0
877,61.0
878,63.0
879,39.0
880,86.0
881,42.0
882,48.0
883,48.0
884,66.0
885,178.0
886,44.0
887,63.0
888,47.0
889,67.0
890,200.0
891,67.0
892,39.0
893,273.0
894,43.0
895,44.0
896,74.0
897,65.0
898,21.0
899,75.0
900,41.0
901,195.0
902,53.0
903,30.0
904,94.0
905,200.0
906,64.0
907,61.0
908,195.0
909,39.0
910,51.0
911,45.0
912,91.0
913,73.0
914,265.0
915,195.0
916,51.0
917,54.0
918,63.0
919,52.0
920,48.0
921,46.0
922,83.0
923,52.0
924,10.0
925,64.0
926,200.0
927,195.0
928,195.0
929,54.0
930,81.0
931,65.0
932,70.0
933,55.0
934,106.0
935,18.0
936,73.0
937,88.0
938,34.0
939,38.0
940,61.0
941,195.0
942,48.0
943,60.0
944,55.0
945,80.0
946,39.0
947,195.0
948,65.0
949,39.0
950,56.0
951,195.0
952,63.0
953,84.0
954,79.0
955,52.0
956,200.0
957,195.0
958,36.0
959,93.0
960,39.0
961,61.0
962,48.0
963,48.0
964,64.0
965,43.0
966,63.0
967,59.0
968,80.0
969,60.0
970,48.0
971,56.0
972,111.0
973,69.0
974,60.0
975,180.0
976,76.0
977,195.0
978,98.0
979,195.0
980,294.0
981,88.0
982,38.0
983,56.0
984,55.0
985,74.0
986,73.0
987,76.0
988,131.0
989,54.0
990,52.0
991,39.0
992,100.0
993,108.0
994,57.0
995,126.0
996,200.0
997,149.0
998,78.0
999,195.0
1000,98.0
