game,score,steps
334,-2.0,3701
335,7.0,2660
336,1.0,2927
337,-2.0,2599
338,4.0,2628
339,-3.0,3065
340,-1.0,3012
341,10.0,1991
342,-4.0,2341
343,9.0,2283
344,-8.0,2138
345,-13.0,2322
346,-4.0,2812
347,-10.0,1945
348,-10.0,2054
349,-6.0,2601
350,4.0,2801
351,4.0,2412
352,9.0,2205
353,14.0,1726
354,2.0,3330
355,10.0,2077
356,9.0,2259
357,2.0,2757
358,6.0,2213
359,-1.0,2643
360,1.0,2778
361,6.0,3065
362,-10.0,2020
363,-12.0,1706
364,7.0,2689
365,-1.0,2832
366,5.0,2275
367,-3.0,2336
368,-6.0,3201
369,-1.0,2660
370,1.0,2621
371,5.0,3039
372,-2.0,3008
373,-6.0,2572
374,1.0,2925
375,-1.0,2983
376,-6.0,2495
377,9.0,2361
378,2.0,2814
379,-1.0,3225
380,3.0,3147
381,-1.0,3142
382,-6.0,4026
383,-4.0,2510
384,-5.0,2875
385,-2.0,2504
386,3.0,2938
387,3.0,3043
388,-1.0,4139
389,-3.0,2848
390,1.0,2851
391,-4.0,2430
392,-1.0,2746
393,-4.0,3334
394,1.0,2566
395,3.0,3652
396,-2.0,2709
397,1.0,3166
398,-9.0,2348
399,1.0,2592
400,-11.0,2091
401,-11.0,1987
402,-1.0,3504
403,3.0,3489
404,7.0,2305
405,-4.0,3213
406,-2.0,2641
407,-1.0,3304
408,11.0,2149
409,1.0,3117
410,-1.0,2553
411,-13.0,1812
412,9.0,1997
413,-7.0,2228
414,4.0,2637
415,5.0,2638
416,4.0,2579
417,-12.0,1804
418,9.0,2525
419,10.0,2253
420,4.0,2518
421,1.0,3112
422,5.0,2443
423,9.0,2728
424,-4.0,2884
425,-4.0,2545
426,-6.0,2765
427,1.0,2711
428,-7.0,2619
429,1.0,3009
430,-1.0,3182
431,-8.0,2193
432,-5.0,2276
433,-6.0,3266
434,12.0,2067
435,12.0,1984
436,1.0,2668
437,-7.0,3030
438,14.0,1838
439,1.0,2732
440,1.0,2794
441,-4.0,2843
442,6.0,2253
443,-3.0,2972
444,2.0,2754
445,7.0,2236
446,8.0,2142
447,-6.0,2276
448,2.0,2832
449,-5.0,2496
450,11.0,2457
451,-8.0,2319
452,6.0,2828
453,9.0,2336
454,-12.0,1988
455,10.0,2097
456,1.0,2915
457,-6.0,2130
458,1.0,3018
459,10.0,2158
460,-3.0,3684
461,1.0,2786
462,-2.0,2522
463,-11.0,1956
464,1.0,2792
465,-5.0,2944
466,1.0,2802
467,-1.0,3150
468,-3.0,2766
469,-2.0,2769
470,-2.0,3467
471,4.0,2432
472,-1.0,2770
473,-7.0,2766
474,-2.0,2888
475,-7.0,2295
476,-1.0,3327
477,6.0,2402
478,-1.0,3165
479,-2.0,2848
480,4.0,2504
481,-12.0,1734
482,-9.0,2038
483,-4.0,2449
484,2.0,2841
485,-1.0,3223
486,-5.0,2940
487,2.0,2514
488,-3.0,2571
489,-11.0,2093
490,8.0,2075
491,3.0,2685
492,-3.0,2789
493,-3.0,3020
494,9.0,2285
495,-11.0,1948
496,-4.0,2455
497,3.0,2455
498,-6.0,2242
499,-9.0,1824
500,-2.0,3329
501,-1.0,4681
502,-10.0,2054
503,-7.0,3481
504,-2.0,2960
505,-5.0,2613
506,6.0,2408
507,-5.0,2424
508,6.0,2800
509,5.0,2391
510,-10.0,2519
511,7.0,2286
512,-5.0,3378
513,6.0,2646
514,-2.0,3006
515,8.0,2529
516,2.0,2542
517,-4.0,2346
518,2.0,3092
519,-8.0,2589
520,-4.0,2898
521,2.0,2927
522,-3.0,2665
523,-14.0,1637
524,-3.0,3216
525,-9.0,2631
526,4.0,2710
527,-5.0,2487
528,-6.0,2441
529,2.0,2975
530,-10.0,1988
531,-1.0,2788
532,-2.0,2511
533,-1.0,3056
534,-5.0,2672
535,-3.0,2645
536,2.0,2758
537,-2.0,3054
538,-4.0,2610
539,-2.0,2996
540,3.0,2550
541,1.0,2794
542,-1.0,3008
543,5.0,3710
544,-15.0,1880
545,1.0,2991
546,3.0,2339
547,-2.0,3307
548,5.0,2693
549,-12.0,2095
550,2.0,3215
551,-12.0,1962
552,-10.0,1923
553,-11.0,2151
554,2.0,3871
555,-5.0,2384
556,-5.0,3055
557,8.0,2325
558,6.0,2568
559,-3.0,2300
560,-1.0,2538
561,1.0,2798
562,-2.0,2876
563,-3.0,2496
564,17.0,1684
565,-5.0,3265
566,-3.0,2832
567,-2.0,2568
568,1.0,2721
569,1.0,3304
570,1.0,2831
571,2.0,2844
572,-1.0,3327
573,3.0,2544
574,2.0,3408
575,-7.0,2186
576,4.0,2505
577,-1.0,2862
578,8.0,2373
579,-7.0,1982
580,-2.0,2602
581,6.0,2409
582,-7.0,2552
583,9.0,2157
584,-3.0,2360
585,-9.0,2297
586,2.0,3772
587,10.0,1952
588,8.0,2486
589,2.0,2648
590,-2.0,2818
591,-3.0,3365
592,-1.0,3288
593,2.0,2560
594,-1.0,3769
595,-4.0,2623
596,-5.0,2435
597,3.0,2534
598,6.0,2371
599,-8.0,2134
600,-6.0,2869
601,-11.0,1853
602,10.0,2082
603,-6.0,2481
604,7.0,2304
605,6.0,2327
606,-2.0,3252
607,-14.0,1678
608,-1.0,2736
609,-2.0,3080
610,-14.0,2046
611,-1.0,2982
612,-14.0,1859
613,-13.0,1931
614,-1.0,2588
615,2.0,2421
616,13.0,2187
617,-3.0,2755
618,8.0,2346
619,3.0,3218
620,9.0,2040
621,-7.0,2734
622,3.0,3884
623,1.0,3165
624,5.0,2551
625,-3.0,2577
626,8.0,2144
627,1.0,3460
628,-2.0,2767
629,-2.0,2689
630,-6.0,2473
631,-2.0,2719
632,10.0,2085
633,-1.0,2722
634,-2.0,3661
635,-3.0,2698
636,-5.0,2461
637,-1.0,2793
638,-9.0,2097
639,1.0,2995
640,3.0,2699
641,-7.0,2505
642,-8.0,2048
643,-5.0,2258
644,-1.0,2811
645,-2.0,2703
646,4.0,2742
647,1.0,3234
648,3.0,2777
649,11.0,2029
650,-3.0,2769
651,4.0,2374
652,10.0,2257
653,9.0,2550
654,-1.0,3154
655,-5.0,2955
656,-4.0,2459
657,7.0,2526
658,1.0,2526
659,1.0,2643
660,-9.0,2092
661,4.0,2463
662,-4.0,2550
663,-10.0,2224
664,-2.0,2708
665,-2.0,3006
666,-2.0,2513
667,2.0,2720
668,-12.0,1968
669,1.0,3301
670,5.0,2802
671,-9.0,2201
672,-1.0,3141
673,6.0,2496
674,-11.0,1952
675,-5.0,2878
676,2.0,3147
677,-2.0,2627
678,-9.0,2076
679,-1.0,2913
680,-1.0,3274
681,-1.0,3326
682,2.0,2541
683,-5.0,2433
684,-5.0,2544
685,4.0,2833
686,-6.0,2493
687,16.0,1636
688,-3.0,3264
689,-1.0,3742
690,-2.0,2680
691,4.0,3748
692,-8.0,2506
693,-3.0,2614
694,9.0,2442
695,3.0,2781
696,8.0,2212
697,-13.0,1843
698,2.0,2457
699,7.0,2558
700,1.0,2802
701,1.0,2692
702,4.0,2462
703,-7.0,2309
704,13.0,1757
705,-2.0,2858
706,-3.0,3386
707,6.0,2464
708,9.0,2050
709,-2.0,3626
710,1.0,3177
711,-2.0,2689
712,-2.0,2846
713,-6.0,2360
714,10.0,2274
715,9.0,2227
716,8.0,2527
717,-3.0,2510
718,9.0,2161
719,-2.0,2534
720,11.0,2163
721,12.0,2165
722,5.0,2370
723,-9.0,2193
724,2.0,2577
725,-2.0,2778
726,-7.0,2517
727,-4.0,2544
728,-2.0,2916
729,-8.0,2341
730,-2.0,2662
731,-1.0,3516
732,-11.0,2024
733,5.0,3402
734,7.0,2466
735,-1.0,2966
736,-4.0,2809
737,-3.0,3007
738,2.0,2762
739,-3.0,2355
740,-12.0,1819
741,9.0,2056
742,-4.0,2559
743,10.0,2251
744,4.0,2545
745,-1.0,3378
746,-1.0,2904
747,-2.0,3156
748,1.0,3297
749,-4.0,3399
750,-13.0,1976
751,5.0,2567
752,2.0,2670
753,-2.0,2741
754,-2.0,3112
755,-4.0,2735
756,4.0,2877
757,-2.0,2895
758,9.0,2144
759,-12.0,2030
760,-8.0,2400
761,2.0,2766
762,-2.0,2367
763,-2.0,2872
764,-5.0,3705
765,11.0,2012
766,3.0,2936
767,-1.0,2889
768,9.0,2143
769,-1.0,3366
770,10.0,1916
771,6.0,2771
772,2.0,2959
773,1.0,2775
774,3.0,2772
775,-7.0,2547
776,4.0,2467
777,8.0,2710
778,6.0,2675
779,2.0,2748
780,9.0,2095
781,1.0,2714
782,10.0,2345
783,-10.0,2244
784,6.0,2331
785,11.0,1986
786,7.0,2362
787,5.0,2462
788,14.0,1731
789,9.0,2158
790,2.0,2703
791,2.0,3388
792,-2.0,2623
793,-5.0,2442
794,10.0,2015
795,2.0,2625
796,-6.0,3241
797,-6.0,2329
798,5.0,2454
799,-3.0,2520
800,9.0,2071
801,1.0,3315
802,-2.0,2725
803,5.0,2928
804,3.0,2645
805,-4.0,2456
806,4.0,2453
807,3.0,2475
808,-10.0,2060
809,-1.0,3203
810,-1.0,3063
811,-3.0,2495
812,9.0,2261
813,-9.0,2031
814,-7.0,2480
815,9.0,2036
816,5.0,2629
817,-3.0,2953
818,-5.0,2824
819,-9.0,2371
820,-1.0,2738
821,-1.0,2940
822,2.0,2377
823,2.0,3303
824,-9.0,2297
825,6.0,2429
826,-3.0,2952
827,4.0,2189
828,1.0,2646
829,4.0,3257
830,-5.0,2925
831,-2.0,2812
832,-7.0,2305
833,-1.0,3067
834,4.0,2787
835,-15.0,1668
836,1.0,2750
837,7.0,2554
838,-10.0,2395
839,-3.0,2883
840,10.0,2294
841,-2.0,2556
842,-7.0,2741
843,-4.0,3054
844,2.0,3039
845,-1.0,2916
846,-7.0,2255
847,-2.0,2827
848,-3.0,2493
849,-4.0,2380
850,-2.0,2645
851,-6.0,3198
852,3.0,3325
853,4.0,2798
854,4.0,3074
855,1.0,2796
856,6.0,3031
857,-4.0,3337
858,2.0,3342
859,4.0,2815
860,-1.0,3119
861,10.0,2058
862,-1.0,2580
863,-4.0,2516
864,-8.0,2394
865,-1.0,3054
866,9.0,2158
867,-1.0,3004
868,2.0,3051
869,1.0,3182
870,-5.0,2431
871,1.0,2559
872,-2.0,2932
873,-4.0,3357
874,-1.0,3129
875,-1.0,2812
876,-1.0,3152
877,-1.0,3403
878,-5.0,2673
879,-3.0,3366
880,-7.0,2266
881,1.0,3390
882,-3.0,2386
883,-5.0,3624
884,-1.0,3007
885,-11.0,1995
886,-1.0,2722
887,2.0,3334
888,-8.0,2370
889,-1.0,2755
890,-12.0,2263
891,1.0,3141
892,-2.0,3245
893,11.0,2043
894,-12.0,1944
895,-2.0,2509
896,-5.0,4377
897,8.0,2173
898,4.0,2319
899,-1.0,2556
900,-5.0,2436
901,-3.0,2681
902,1.0,3201
903,9.0,2293
904,-5.0,2578
905,-1.0,2858
906,2.0,2742
907,-5.0,2807
908,2.0,2800
909,7.0,2505
910,1.0,3450
911,-4.0,2845
912,2.0,2680
913,-12.0,1813
914,2.0,2705
915,-2.0,2614
916,10.0,2097
917,-2.0,3161
918,-8.0,2584
919,7.0,2291
920,-2.0,2749
921,3.0,2999
922,-1.0,3266
923,-11.0,1910
924,5.0,2598
925,-8.0,3236
926,-2.0,3308
927,-4.0,2503
928,-5.0,2545
929,-7.0,2684
930,3.0,2753
931,13.0,1719
932,-6.0,2385
933,2.0,2707
934,-2.0,2974
935,-2.0,3042
936,-8.0,2456
937,-6.0,2389
938,7.0,2462
939,1.0,2957
940,9.0,2007
941,4.0,2571
942,-8.0,1939
943,4.0,2488
944,-3.0,2829
945,1.0,2984
946,1.0,3230
947,-4.0,2756
948,-10.0,1850
949,-3.0,2787
950,2.0,3107
951,1.0,3194
952,-8.0,2504
953,1.0,3025
954,3.0,3247
955,-1.0,2725
956,9.0,2080
957,-1.0,2893
958,-3.0,2334
959,7.0,2331
960,-1.0,3315
961,4.0,2847
962,3.0,3753
963,-1.0,2663
964,10.0,1967
965,9.0,2403
966,5.0,2575
967,13.0,2099
968,-3.0,2455
969,2.0,2655
970,-2.0,2784
971,2.0,3037
972,-3.0,2804
973,-2.0,2403
974,-11.0,1971
975,3.0,2983
976,-8.0,2320
977,-16.0,1480
978,-6.0,2408
979,7.0,2174
980,-7.0,2309
981,-2.0,2551
982,-11.0,3050
983,-3.0,3092
984,-3.0,2958
985,1.0,3279
986,-3.0,2514
987,7.0,2443
988,4.0,2655
989,-15.0,1767
990,-3.0,2729
991,2.0,3022
992,-2.0,3234
993,8.0,2883
994,9.0,2412
995,1.0,3352
996,-10.0,2127
997,-10.0,2075
998,6.0,2545
999,-2.0,2551
1000,13.0,2060
