% time spent exploring,episodes,mean 100 episode reward,steps
99,10,0.6,424
99,20,0.4,711
98,30,0.3,1084
98,40,0.3,1412
98,50,0.3,1640
98,60,0.2,1866
97,70,0.2,2092
97,80,0.2,2593
97,90,0.2,2897
96,100,0.2,3247
96,110,0.2,3667
96,120,0.2,3939
95,130,0.2,4286
95,140,0.2,4512
95,150,0.2,4782
94,160,0.2,5056
94,170,0.3,5452
94,180,0.2,5728
94,190,0.2,6053
93,200,0.2,6473
93,210,0.2,6749
92,220,0.3,7298
92,230,0.3,7793
91,240,0.3,8092
91,250,0.3,8316
91,260,0.3,8542
91,270,0.3,8893
90,280,0.3,9343
90,290,0.4,9866
89,300,0.4,10270
89,310,0.4,10653
89,320,0.3,10905
88,330,0.3,11204
88,340,0.3,11523
88,350,0.3,11946
87,360,0.4,12463
87,370,0.4,12742
87,380,0.4,13046
86,390,0.3,13397
86,400,0.3,13828
86,410,0.3,14082
85,420,0.3,14425
85,430,0.4,14902
84,440,0.4,15301
84,450,0.3,15600
84,460,0.3,15896
83,470,0.3,16170
83,480,0.3,16537
83,490,0.3,16905
82,500,0.3,17274
82,510,0.3,17504
82,520,0.2,17774
81,530,0.2,18218
81,540,0.2,18654
80,550,0.3,19202
80,560,0.3,19604
80,570,0.3,19903
80,580,0.3,20178
79,590,0.3,20501
79,600,0.3,20729
79,610,0.3,20953
78,620,0.3,21345
78,630,0.3,21811
78,640,0.3,22083
77,650,0.2,22313
77,660,0.2,22537
77,670,0.1,22791
77,680,0.1,23066
76,690,0.1,23294
76,700,0.1,23576
76,710,0.2,24093
75,720,0.2,24365
75,730,0.2,24823
75,740,0.2,25101
74,750,0.2,25327
74,760,0.2,25770
74,770,0.3,26188
73,780,0.3,26488
73,790,0.3,26854
72,800,0.4,27402
72,810,0.4,27865
72,820,0.4,28143
71,830,0.4,28671
71,840,0.4,28971
71,850,0.4,29273
70,860,0.4,29739
70,870,0.4,30160
69,880,0.4,30412
69,890,0.3,30640
69,900,0.3,30917
68,910,0.3,31410
68,920,0.3,31662
68,930,0.2,31934
67,940,0.2,32358
67,950,0.3,32758
67,960,0.2,33014
67,970,0.2,33333
66,980,0.2,33605
66,990,0.2,33906
66,1000,0.2,34190
65,1010,0.2,34569
65,1020,0.2,34900
65,1030,0.3,35297
64,1040,0.2,35551
64,1050,0.3,36082
63,1060,0.3,36479
63,1070,0.3,36860
63,1080,0.3,37116
62,1090,0.3,37416
62,1100,0.4,37813
62,1110,0.3,38069
61,1120,0.3,38418
61,1130,0.3,38839
61,1140,0.4,39334
60,1150,0.4,39863
60,1160,0.4,40216
59,1170,0.4,40524
59,1180,0.4,40776
59,1190,0.3,41002
59,1200,0.3,41335
58,1210,0.3,41615
58,1220,0.3,41895
58,1230,0.3,42199
57,1240,0.3,42530
57,1250,0.2,42865
57,1260,0.2,43136
57,1270,0.2,43360
56,1280,0.2,43644
56,1290,0.2,43874
56,1300,0.2,44130
55,1310,0.2,44447
55,1320,0.2,44707
55,1330,0.2,45028
55,1340,0.2,45449
54,1350,0.2,45828
54,1360,0.2,46144
53,1370,0.3,46613
53,1380,0.3,46948
53,1390,0.3,47268
52,1400,0.4,47981
52,1410,0.4,48262
51,1420,0.5,48741
51,1430,0.5,49134
50,1440,0.5,49573
50,1450,0.5,49968
50,1460,0.5,50474
49,1470,0.6,51053
48,1480,0.7,52052
47,1490,0.8,52807
47,1500,0.8,53388
46,1510,0.8,53977
46,1520,0.9,54477
45,1530,0.9,55052
44,1540,1.0,55891
44,1550,1.0,56407
43,1560,1.0,56928
42,1570,1.0,57630
42,1580,1.0,58414
41,1590,1.0,59087
40,1600,1.0,59764
40,1610,1.0,60330
39,1620,1.1,61105
