game,score
755,50.0
756,17.0
757,42.0
758,10.0
759,34.0
760,33.0
761,10.0
762,14.0
763,42.0
764,237.0
765,71.0
766,45.0
767,31.0
768,39.0
769,10.0
770,19.0
771,10.0
772,53.0
773,44.0
774,30.0
775,53.0
776,34.0
777,30.0
778,14.0
779,10.0
780,58.0
781,25.0
782,92.0
783,61.0
784,30.0
785,27.0
786,62.0
787,64.0
788,44.0
789,10.0
790,36.0
791,36.0
792,45.0
793,14.0
794,28.0
795,50.0
796,27.0
797,10.0
798,25.0
799,48.0
800,37.0
801,41.0
802,67.0
803,28.0
804,308.0
805,43.0
806,23.0
807,30.0
808,20.0
809,45.0
810,45.0
811,44.0
812,68.0
813,20.0
814,61.0
815,56.0
816,21.0
817,53.0
818,49.0
819,46.0
820,30.0
821,49.0
822,17.0
823,52.0
824,51.0
825,267.0
826,17.0
827,45.0
828,87.0
829,37.0
830,29.0
831,55.0
832,66.0
833,54.0
834,10.0
835,42.0
836,35.0
837,44.0
838,35.0
839,52.0
840,47.0
841,10.0
842,51.0
843,32.0
844,59.0
845,30.0
846,54.0
847,10.0
848,34.0
849,53.0
850,10.0
851,28.0
852,51.0
853,66.0
854,266.0
855,35.0
856,10.0
857,21.0
858,41.0
859,45.0
860,59.0
861,66.0
862,28.0
863,10.0
864,30.0
865,10.0
866,58.0
867,80.0
868,49.0
869,37.0
870,35.0
871,75.0
872,55.0
873,28.0
874,49.0
875,28.0
876,22.0
877,51.0
878,26.0
879,22.0
880,23.0
881,10.0
882,80.0
883,24.0
884,97.0
885,45.0
886,17.0
887,55.0
888,56.0
889,21.0
890,23.0
891,10.0
892,52.0
893,38.0
894,10.0
895,48.0
896,10.0
897,85.0
898,45.0
899,10.0
900,43.0
901,233.0
902,42.0
903,49.0
904,23.0
905,44.0
906,26.0
907,71.0
908,22.0
909,64.0
910,57.0
911,55.0
912,45.0
913,49.0
914,30.0
915,49.0
916,48.0
917,45.0
918,32.0
919,10.0
920,49.0
921,81.0
922,67.0
923,45.0
924,71.0
925,25.0
926,47.0
927,10.0
928,13.0
929,93.0
930,23.0
931,42.0
932,13.0
933,31.0
934,60.0
935,23.0
936,42.0
937,41.0
938,50.0
939,97.0
940,38.0
941,80.0
942,71.0
943,10.0
944,46.0
945,26.0
946,41.0
947,45.0
948,11.0
949,20.0
950,69.0
951,25.0
952,63.0
953,31.0
954,10.0
955,28.0
956,34.0
957,9.0
958,37.0
959,55.0
960,49.0
961,38.0
962,42.0
963,71.0
964,43.0
965,38.0
966,71.0
967,22.0
968,11.0
969,44.0
970,10.0
971,42.0
972,39.0
973,49.0
974,25.0
975,45.0
976,52.0
977,30.0
978,46.0
979,36.0
